"target","location","forecast_date","target_end_date","quantile","value","type"
"1 day ahead inc hosp","02",2022-08-08,2022-08-09,0.01,7,"quantile"
"2 day ahead inc hosp","02",2022-08-08,2022-08-10,0.01,7,"quantile"
"3 day ahead inc hosp","02",2022-08-08,2022-08-11,0.01,7,"quantile"
"4 day ahead inc hosp","02",2022-08-08,2022-08-12,0.01,7,"quantile"
"5 day ahead inc hosp","02",2022-08-08,2022-08-13,0.01,7,"quantile"
"6 day ahead inc hosp","02",2022-08-08,2022-08-14,0.01,7,"quantile"
"7 day ahead inc hosp","02",2022-08-08,2022-08-15,0.01,7,"quantile"
"8 day ahead inc hosp","02",2022-08-08,2022-08-16,0.01,7,"quantile"
"9 day ahead inc hosp","02",2022-08-08,2022-08-17,0.01,7,"quantile"
"10 day ahead inc hosp","02",2022-08-08,2022-08-18,0.01,7,"quantile"
"11 day ahead inc hosp","02",2022-08-08,2022-08-19,0.01,7,"quantile"
"12 day ahead inc hosp","02",2022-08-08,2022-08-20,0.01,7,"quantile"
"13 day ahead inc hosp","02",2022-08-08,2022-08-21,0.01,8,"quantile"
"14 day ahead inc hosp","02",2022-08-08,2022-08-22,0.01,8,"quantile"
"15 day ahead inc hosp","02",2022-08-08,2022-08-23,0.01,7,"quantile"
"16 day ahead inc hosp","02",2022-08-08,2022-08-24,0.01,8,"quantile"
"17 day ahead inc hosp","02",2022-08-08,2022-08-25,0.01,7,"quantile"
"18 day ahead inc hosp","02",2022-08-08,2022-08-26,0.01,8,"quantile"
"19 day ahead inc hosp","02",2022-08-08,2022-08-27,0.01,7,"quantile"
"20 day ahead inc hosp","02",2022-08-08,2022-08-28,0.01,7,"quantile"
"21 day ahead inc hosp","02",2022-08-08,2022-08-29,0.01,7,"quantile"
"22 day ahead inc hosp","02",2022-08-08,2022-08-30,0.01,7,"quantile"
"23 day ahead inc hosp","02",2022-08-08,2022-08-31,0.01,7,"quantile"
"24 day ahead inc hosp","02",2022-08-08,2022-09-01,0.01,7,"quantile"
"25 day ahead inc hosp","02",2022-08-08,2022-09-02,0.01,7,"quantile"
"26 day ahead inc hosp","02",2022-08-08,2022-09-03,0.01,7,"quantile"
"27 day ahead inc hosp","02",2022-08-08,2022-09-04,0.01,7,"quantile"
"28 day ahead inc hosp","02",2022-08-08,2022-09-05,0.01,7,"quantile"
"29 day ahead inc hosp","02",2022-08-08,2022-09-06,0.01,7,"quantile"
"30 day ahead inc hosp","02",2022-08-08,2022-09-07,0.01,7,"quantile"
"1 day ahead inc hosp","02",2022-08-08,2022-08-09,0.025,8,"quantile"
"2 day ahead inc hosp","02",2022-08-08,2022-08-10,0.025,8,"quantile"
"3 day ahead inc hosp","02",2022-08-08,2022-08-11,0.025,9,"quantile"
"4 day ahead inc hosp","02",2022-08-08,2022-08-12,0.025,9,"quantile"
"5 day ahead inc hosp","02",2022-08-08,2022-08-13,0.025,9,"quantile"
"6 day ahead inc hosp","02",2022-08-08,2022-08-14,0.025,9,"quantile"
"7 day ahead inc hosp","02",2022-08-08,2022-08-15,0.025,9,"quantile"
