BPagano-RtDriven,COVIDhub-baseline,HKUST-DNN,JHUAPL-Bucky,JHU_IDD-CovidSP,MIT-Cassandra,MOBS-GLEAM_COVID,UCSD_NEU-DeepGLEAM,Karlen-pypm,Microsoft-DeepSTIA,CU-select,GT-DeepCOVID,PSI-DRAFT,QJHong-Encounter,USC-SI_kJalpha,locations
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,01
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,02
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,04
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,05
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,06
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,08
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,09
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,10
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,11
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,12
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,13
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,15
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,16
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,17
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,18
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,19
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,20
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,21
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,22
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,23
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,24
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,25
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,26
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,27
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,28
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,29
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,30
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,31
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,32
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,33
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,34
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,35
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,36
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,37
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,38
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,39
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,40
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,41
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,42
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,44
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,45
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,46
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,47
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,48
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,49
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,50
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,51
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,53
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,54
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,55
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,56
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,72
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,60
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,66
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,69
0.2318078629555191,0.10288986467545634,0.1909419317119594,0.023311305346713475,0.02255919505838486,0.01838008621407947,0.08877631435309905,0.014811415235637544,0.256869776752499,0.049652247696651726,0,0,0,0,0,78
0.10000000000000002,0.10000000000000002,0,0.10000000000000002,0,0,0,0,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002,US
