location,target,type,quantile,forecast_date,target_end_date,value
US,1 wk ahead inc death,point,,2020-06-14,2020-06-20,5162
US,2 wk ahead inc death,point,,2020-06-14,2020-06-27,4577
US,3 wk ahead inc death,point,,2020-06-14,2020-07-04,3977
US,4 wk ahead inc death,point,,2020-06-14,2020-07-11,3534
US,5 wk ahead inc death,point,,2020-06-14,2020-07-18,3114
US,6 wk ahead inc death,point,,2020-06-14,2020-07-25,2707
US,7 wk ahead inc death,point,,2020-06-14,2020-08-01,2423
US,8 wk ahead inc death,point,,2020-06-14,2020-08-08,2172
US,9 wk ahead inc death,point,,2020-06-14,2020-08-15,2009
US,10 wk ahead inc death,point,,2020-06-14,2020-08-22,1866
US,11 wk ahead inc death,point,,2020-06-14,2020-08-29,1790
US,12 wk ahead inc death,point,,2020-06-14,2020-09-05,1726
US,13 wk ahead inc death,point,,2020-06-14,2020-09-12,1965
US,14 wk ahead inc death,point,,2020-06-14,2020-09-19,2605
US,15 wk ahead inc death,point,,2020-06-14,2020-09-26,3541
US,16 wk ahead inc death,point,,2020-06-14,2020-10-03,4754
US,17 wk ahead inc death,point,,2020-06-14,2020-10-10,6204
US,18 wk ahead inc death,point,,2020-06-14,2020-10-17,7766
US,19 wk ahead inc death,point,,2020-06-14,2020-10-24,8874
US,20 wk ahead inc death,point,,2020-06-14,2020-10-31,9145
48,1 wk ahead inc death,point,,2020-06-14,2020-06-20,282
48,2 wk ahead inc death,point,,2020-06-14,2020-06-27,406
48,3 wk ahead inc death,point,,2020-06-14,2020-07-04,601
48,4 wk ahead inc death,point,,2020-06-14,2020-07-11,895
48,5 wk ahead inc death,point,,2020-06-14,2020-07-18,1211
48,6 wk ahead inc death,point,,2020-06-14,2020-07-25,1432
48,7 wk ahead inc death,point,,2020-06-14,2020-08-01,1459
48,8 wk ahead inc death,point,,2020-06-14,2020-08-08,1277
48,9 wk ahead inc death,point,,2020-06-14,2020-08-15,970
48,10 wk ahead inc death,point,,2020-06-14,2020-08-22,653
48,11 wk ahead inc death,point,,2020-06-14,2020-08-29,418
48,12 wk ahead inc death,point,,2020-06-14,2020-09-05,272
48,13 wk ahead inc death,point,,2020-06-14,2020-09-12,201
48,14 wk ahead inc death,point,,2020-06-14,2020-09-19,174
48,15 wk ahead inc death,point,,2020-06-14,2020-09-26,156
48,16 wk ahead inc death,point,,2020-06-14,2020-10-03,146
48,17 wk ahead inc death,point,,2020-06-14,2020-10-10,137
48,18 wk ahead inc death,point,,2020-06-14,2020-10-17,128
48,19 wk ahead inc death,point,,2020-06-14,2020-10-24,123
48,20 wk ahead inc death,point,,2020-06-14,2020-10-31,119
