"location","target","target_end_date","forecast_date","type","quantile","value"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.025,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.025,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.025,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.025,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.025,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.025,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.025,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.025,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.025,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.025,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.025,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.025,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.025,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.025,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.05,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.05,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.05,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.05,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.05,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.05,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.05,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.05,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.05,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.05,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.05,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.05,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.05,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.05,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.05,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.05,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.05,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.05,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.05,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.05,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.05,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.05,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.05,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.05,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.05,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.1,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.1,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.1,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.1,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.1,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.1,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.1,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.1,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.1,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.1,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.1,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.1,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.1,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.1,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.1,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.1,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.1,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.1,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.1,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.1,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.1,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.1,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.1,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.1,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.1,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.15,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.15,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.15,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.15,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.15,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.15,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.15,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.15,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.15,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.15,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.15,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.15,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.15,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.15,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.15,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.15,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.15,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.15,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.15,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.15,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.15,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.15,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.15,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.15,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.15,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.2,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.2,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.2,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.2,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.2,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.2,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.2,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.2,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.2,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.2,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.2,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.2,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.2,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.2,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.2,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.2,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.2,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.2,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.2,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.2,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.2,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.2,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.2,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.2,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.2,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.25,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.25,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.25,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.25,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.25,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.25,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.25,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.25,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.25,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.25,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.25,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.25,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.25,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.25,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.25,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.25,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.25,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.25,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.25,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.25,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.25,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.25,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.25,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.25,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.25,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.3,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.3,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.3,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.3,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.3,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.3,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.3,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.3,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.3,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.3,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.3,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.3,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.3,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.3,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.3,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.3,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.3,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.3,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.3,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.3,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.3,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.3,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.3,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.3,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.3,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.35,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.35,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.35,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.35,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.35,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.35,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.35,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.35,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.35,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.35,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.35,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.35,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.35,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.35,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.35,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.35,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.35,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.35,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.35,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.35,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.35,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.35,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.35,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.35,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.35,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.4,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.4,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.4,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.4,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.4,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.4,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.4,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.4,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.4,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.4,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.4,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.4,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.4,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.4,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.4,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.4,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.4,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.4,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.4,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.4,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.4,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.4,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.4,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.4,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.4,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.45,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.45,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.45,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.45,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.45,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.45,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.45,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.45,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.45,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.45,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.45,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.45,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.45,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.45,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.45,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.45,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.45,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.45,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.45,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.45,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.45,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.45,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.45,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.45,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.45,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.5,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.5,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.5,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.5,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.5,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.5,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.5,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.5,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.5,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.5,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.5,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.5,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.5,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.5,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.5,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.5,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.5,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.5,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.5,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.5,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.5,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.5,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.5,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.5,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.5,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.55,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.55,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.55,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.55,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.55,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.55,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.55,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.55,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.55,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.55,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.55,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.55,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.55,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.55,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.55,"0"
"60","16 day ahead inc hosp","2022-01-19","2022-01-03","quantile",0.55,"0"
"60","17 day ahead inc hosp","2022-01-20","2022-01-03","quantile",0.55,"0"
"60","18 day ahead inc hosp","2022-01-21","2022-01-03","quantile",0.55,"0"
"60","19 day ahead inc hosp","2022-01-22","2022-01-03","quantile",0.55,"0"
"60","20 day ahead inc hosp","2022-01-23","2022-01-03","quantile",0.55,"0"
"60","21 day ahead inc hosp","2022-01-24","2022-01-03","quantile",0.55,"0"
"60","22 day ahead inc hosp","2022-01-25","2022-01-03","quantile",0.55,"0"
"60","23 day ahead inc hosp","2022-01-26","2022-01-03","quantile",0.55,"0"
"60","24 day ahead inc hosp","2022-01-27","2022-01-03","quantile",0.55,"0"
"60","25 day ahead inc hosp","2022-01-28","2022-01-03","quantile",0.55,"0"
"60","1 day ahead inc hosp","2022-01-04","2022-01-03","quantile",0.6,"0"
"60","2 day ahead inc hosp","2022-01-05","2022-01-03","quantile",0.6,"0"
"60","3 day ahead inc hosp","2022-01-06","2022-01-03","quantile",0.6,"0"
"60","4 day ahead inc hosp","2022-01-07","2022-01-03","quantile",0.6,"0"
"60","5 day ahead inc hosp","2022-01-08","2022-01-03","quantile",0.6,"0"
"60","6 day ahead inc hosp","2022-01-09","2022-01-03","quantile",0.6,"0"
"60","7 day ahead inc hosp","2022-01-10","2022-01-03","quantile",0.6,"0"
"60","8 day ahead inc hosp","2022-01-11","2022-01-03","quantile",0.6,"0"
"60","9 day ahead inc hosp","2022-01-12","2022-01-03","quantile",0.6,"0"
"60","10 day ahead inc hosp","2022-01-13","2022-01-03","quantile",0.6,"0"
"60","11 day ahead inc hosp","2022-01-14","2022-01-03","quantile",0.6,"0"
"60","12 day ahead inc hosp","2022-01-15","2022-01-03","quantile",0.6,"0"
"60","13 day ahead inc hosp","2022-01-16","2022-01-03","quantile",0.6,"0"
"60","14 day ahead inc hosp","2022-01-17","2022-01-03","quantile",0.6,"0"
"60","15 day ahead inc hosp","2022-01-18","2022-01-03","quantile",0.6,"0"
