,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-04-25,2020-04-26,2471
1,US,2 day ahead inc death,point,,2020-04-25,2020-04-27,2117
2,US,3 day ahead inc death,point,,2020-04-25,2020-04-28,2116
3,US,4 day ahead inc death,point,,2020-04-25,2020-04-29,2117
4,US,5 day ahead inc death,point,,2020-04-25,2020-04-30,2116
5,US,6 day ahead inc death,point,,2020-04-25,2020-05-01,2116
6,US,7 day ahead inc death,point,,2020-04-25,2020-05-02,2117
7,US,8 day ahead inc death,point,,2020-04-25,2020-05-03,2116
8,US,1 day ahead cum death,point,,2020-04-25,2020-04-26,53488
9,US,2 day ahead cum death,point,,2020-04-25,2020-04-27,55604
10,US,3 day ahead cum death,point,,2020-04-25,2020-04-28,57721
11,US,4 day ahead cum death,point,,2020-04-25,2020-04-29,59837
12,US,5 day ahead cum death,point,,2020-04-25,2020-04-30,61954
13,US,6 day ahead cum death,point,,2020-04-25,2020-05-01,64070
14,US,7 day ahead cum death,point,,2020-04-25,2020-05-02,66187
15,US,8 day ahead cum death,point,,2020-04-25,2020-05-03,68303
16,US,1 wk ahead cum death,point,,2020-04-25,2020-05-02,66187
