,location,target,type,quantile,forecast_date,target_end_date,value
0,US,1 day ahead inc death,point,,2020-05-14,2020-05-15,1717
1,US,2 day ahead inc death,point,,2020-05-14,2020-05-16,1725
2,US,3 day ahead inc death,point,,2020-05-14,2020-05-17,1725
3,US,4 day ahead inc death,point,,2020-05-14,2020-05-18,1725
4,US,5 day ahead inc death,point,,2020-05-14,2020-05-19,1725
5,US,6 day ahead inc death,point,,2020-05-14,2020-05-20,1725
6,US,7 day ahead inc death,point,,2020-05-14,2020-05-21,1725
7,US,8 day ahead inc death,point,,2020-05-14,2020-05-22,1725
8,US,1 day ahead cum death,point,,2020-05-14,2020-05-15,85850
9,US,2 day ahead cum death,point,,2020-05-14,2020-05-16,87575
10,US,3 day ahead cum death,point,,2020-05-14,2020-05-17,89299
11,US,4 day ahead cum death,point,,2020-05-14,2020-05-18,91024
12,US,5 day ahead cum death,point,,2020-05-14,2020-05-19,92748
13,US,6 day ahead cum death,point,,2020-05-14,2020-05-20,94473
14,US,7 day ahead cum death,point,,2020-05-14,2020-05-21,96197
15,US,8 day ahead cum death,point,,2020-05-14,2020-05-22,97922
