forecast_date,target,target_end_date,quantile,value,location,type
2022-04-18,1 day ahead inc hosp,2022-04-19,0.01,0.0,02,quantile
2022-04-18,2 day ahead inc hosp,2022-04-20,0.01,0.0,02,quantile
2022-04-18,3 day ahead inc hosp,2022-04-21,0.01,0.0,02,quantile
2022-04-18,4 day ahead inc hosp,2022-04-22,0.01,0.0,02,quantile
2022-04-18,5 day ahead inc hosp,2022-04-23,0.01,0.0,02,quantile
2022-04-18,6 day ahead inc hosp,2022-04-24,0.01,0.0,02,quantile
2022-04-18,7 day ahead inc hosp,2022-04-25,0.01,0.0,02,quantile
2022-04-18,8 day ahead inc hosp,2022-04-26,0.01,0.0,02,quantile
2022-04-18,9 day ahead inc hosp,2022-04-27,0.01,0.0,02,quantile
2022-04-18,10 day ahead inc hosp,2022-04-28,0.01,0.0,02,quantile
2022-04-18,11 day ahead inc hosp,2022-04-29,0.01,0.0,02,quantile
2022-04-18,12 day ahead inc hosp,2022-04-30,0.01,0.0,02,quantile
2022-04-18,13 day ahead inc hosp,2022-05-01,0.01,0.0,02,quantile
2022-04-18,14 day ahead inc hosp,2022-05-02,0.01,0.0,02,quantile
2022-04-18,15 day ahead inc hosp,2022-05-03,0.01,0.0,02,quantile
2022-04-18,16 day ahead inc hosp,2022-05-04,0.01,0.0,02,quantile
2022-04-18,17 day ahead inc hosp,2022-05-05,0.01,0.0,02,quantile
2022-04-18,18 day ahead inc hosp,2022-05-06,0.01,0.0,02,quantile
2022-04-18,19 day ahead inc hosp,2022-05-07,0.01,0.0,02,quantile
2022-04-18,20 day ahead inc hosp,2022-05-08,0.01,0.0,02,quantile
2022-04-18,21 day ahead inc hosp,2022-05-09,0.01,0.0,02,quantile
2022-04-18,22 day ahead inc hosp,2022-05-10,0.01,0.0,02,quantile
2022-04-18,23 day ahead inc hosp,2022-05-11,0.01,0.0,02,quantile
2022-04-18,24 day ahead inc hosp,2022-05-12,0.01,0.0,02,quantile
2022-04-18,25 day ahead inc hosp,2022-05-13,0.01,0.0,02,quantile
2022-04-18,26 day ahead inc hosp,2022-05-14,0.01,0.0,02,quantile
2022-04-18,27 day ahead inc hosp,2022-05-15,0.01,0.0,02,quantile
2022-04-18,28 day ahead inc hosp,2022-05-16,0.01,0.0,02,quantile
2022-04-18,29 day ahead inc hosp,2022-05-17,0.01,0.0,02,quantile
2022-04-18,30 day ahead inc hosp,2022-05-18,0.01,0.0,02,quantile
2022-04-18,31 day ahead inc hosp,2022-05-19,0.01,0.0,02,quantile
2022-04-18,32 day ahead inc hosp,2022-05-20,0.01,0.0,02,quantile
2022-04-18,33 day ahead inc hosp,2022-05-21,0.01,0.0,02,quantile
2022-04-18,34 day ahead inc hosp,2022-05-22,0.01,0.0,02,quantile
2022-04-18,35 day ahead inc hosp,2022-05-23,0.01,0.0,02,quantile
2022-04-18,1 day ahead inc hosp,2022-04-19,0.025,0.0,02,quantile
2022-04-18,2 day ahead inc hosp,2022-04-20,0.025,0.0,02,quantile
